City1,City2
Tumbapali,Visakhapatnam
Tumbapali,Patna
Tumbapali,Bhubaneshwar
Tumbapali,Ranchi
Tumbapali,Gaya
Tumbapali,Kolkata
Tumbapali,Varanasi
"Nanda Devi National Park",Dehradun
"Nanda Devi National Park",Chandigarh
"Nanda Devi National Park","New Delhi"
Vangal,Coimbatore
Vangal,Chennai
Vangal,Kozhikode
Vangal,Madurai
Vangal,Bengaluru
Vangal,Tiruchirappalli
Vangal,Thiruvananthapuram
Vangal,Kochi
Jhilang,Raipur
Jhilang,Patna
Jhilang,Bhopal
Jhilang,Lucknow
Jhilang,Gaya
Jhilang,"New Delhi"
Jhilang,Varanasi
Malahpur,Lucknow
Malahpur,"New Delhi"
Malahpur,Varanasi
Adarki(Satara),Mumbai
Adarki(Satara),Pune
Adarki(Satara),Dabolim
Adarki(Satara),Aurangabad
Untwada,Mumbai
Untwada,Udaipur
Untwada,Rajkot
Untwada,Ahmedabad
Untwada,Vadodara
Salasar,Udaipur
Salasar,Jaipur
Salasar,"New Delhi"
Salasar,Jodhpur
Sahnaura(Patna),Bagdogra
Sahnaura(Patna),Patna
Sahnaura(Patna),Ranchi
Sahnaura(Patna),Gaya
Sahnaura(Patna),Kolkata
Sahnaura(Patna),Varanasi
"Dildar Nagar",Patna
"Dildar Nagar",Lucknow
"Dildar Nagar",Ranchi
"Dildar Nagar",Gaya
"Dildar Nagar",Kolkata
"Dildar Nagar",Varanasi
Borkhedi,Raipur
Borkhedi,Hyderabad
Borkhedi,Nagpur
Mukerian,Amritsar
Mukerian,Jammu
Mukerian,Dehradun
Mukerian,Leh
Mukerian,Srinagar
Mukerian,Chandigarh
Mukerian,"New Delhi"
"Mal Ankaliya",Mumbai
"Mal Ankaliya",Udaipur
"Mal Ankaliya",Rajkot
"Mal Ankaliya",Ahmedabad
"Mal Ankaliya",Indore
"Mal Ankaliya",Vadodara
Sirsa,Amritsar
Sirsa,Jammu
Sirsa,Dehradun
Sirsa,Jaipur
Sirsa,Chandigarh
Sirsa,"New Delhi"
Sirsa,Jodhpur
Minapur,Bagdogra
Minapur,Patna
Minapur,Ranchi
Minapur,Gaya
Minapur,Kolkata
Hatsimla,Agartala
Hatsimla,Ranchi
Hatsimla,Kolkata
Wyndhamganj,Patna
Wyndhamganj,Ranchi
Wyndhamganj,Gaya
Wyndhamganj,Kolkata
Wyndhamganj,Varanasi
Dekura,Patna
Dekura,Ranchi
Dekura,Gaya
Dekura,Kolkata
Dekura,Varanasi
Naharbari,Guwahati
Naharbari,Dibrugarh
Naharbari,Kolkata
Naharbari,Imphal
Kansariya,Mumbai
Kansariya,Rajkot
Kansariya,Ahmedabad
Kansariya,Vadodara
Fatuhi,Amritsar
Fatuhi,Jammu
Fatuhi,Dehradun
Fatuhi,Jaipur
Fatuhi,Chandigarh
Fatuhi,"New Delhi"
Fatuhi,Jodhpur
Bantumilli,Chennai
Bantumilli,Tirupati
Bantumilli,Visakhapatnam
Bantumilli,Hyderabad
Turki,Patna
Turki,Ranchi
Turki,Gaya
Turki,Kolkata
Turki,Varanasi
Fatuha,Patna
Fatuha,Ranchi
Fatuha,Gaya
Fatuha,Kolkata
Fatuha,Varanasi
Chanian,Amritsar
Chanian,Jammu
Chanian,Dehradun
Chanian,Srinagar
Chanian,Chandigarh
Chanian,"New Delhi"
Gubbi,Coimbatore
Gubbi,Tirupati
Gubbi,Kozhikode
Gubbi,Bengaluru
Gubbi,Mangalore
Kalambha,Bhopal
Kalambha,Hyderabad
Kalambha,Nagpur
Udangudi,Coimbatore
Udangudi,Madurai
Udangudi,Bengaluru
Udangudi,Tiruchirappalli
Udangudi,Thiruvananthapuram
Udangudi,Kochi
"Khijadiya Radadiya",Mumbai
"Khijadiya Radadiya",Rajkot
"Khijadiya Radadiya",Ahmedabad
"Khijadiya Radadiya",Vadodara
Madhwatanr,Patna
Madhwatanr,Ranchi
Madhwatanr,Gaya
Madhwatanr,Kolkata
Madhwatanr,Varanasi
Kariyapatti,Coimbatore
Kariyapatti,Madurai
Kariyapatti,Bengaluru
Kariyapatti,Tiruchirappalli
Kariyapatti,Thiruvananthapuram
Kariyapatti,Kochi
Mahabubabad,Visakhapatnam
Mahabubabad,Hyderabad
Mahabubabad,Nagpur
"Jutuloni Habi",Dibrugarh
"Jutuloni Habi",Imphal
Ladnun,Udaipur
Ladnun,Jaipur
Ladnun,"New Delhi"
Ladnun,Jodhpur
"Maniari Aliganj",Patna
"Maniari Aliganj",Lucknow
"Maniari Aliganj",Gaya
"Maniari Aliganj","New Delhi"
"Maniari Aliganj",Varanasi
Krishnagiri,Coimbatore
Krishnagiri,Chennai
Krishnagiri,Tirupati
Krishnagiri,Kozhikode
Krishnagiri,Madurai
Krishnagiri,Bengaluru
Krishnagiri,Tiruchirappalli
Rasulpur,Patna
Rasulpur,Ranchi
Rasulpur,Gaya
Rasulpur,Kolkata
Rasulpur,Varanasi
Arabagatta,Coimbatore
Arabagatta,Tirupati
Arabagatta,Kozhikode
Arabagatta,Bengaluru
Arabagatta,Dabolim
Arabagatta,Mangalore
Takina,Patna
Takina,Ranchi
Takina,Gaya
Takina,Kolkata
Takina,Varanasi
"Sarsara Khas",Patna
"Sarsara Khas",Lucknow
"Sarsara Khas",Gaya
"Sarsara Khas","New Delhi"
"Sarsara Khas",Varanasi
Delangakothabar,Bhubaneshwar
Delangakothabar,Kolkata
Kantuar,Bhubaneshwar
Kantuar,Kolkata
Bellampalli,Raipur
Bellampalli,Visakhapatnam
Bellampalli,Hyderabad
Bellampalli,Aurangabad
Bellampalli,Nagpur
Umaria,Raipur
Umaria,Patna
Umaria,Bhopal
Umaria,Lucknow
Umaria,Ranchi
Umaria,Gaya
Umaria,"New Delhi"
Umaria,Varanasi
Umaria,Nagpur
Bhoma,Raipur
Bhoma,Bhopal
Bhoma,Hyderabad
Bhoma,Nagpur
Ottapalam,Coimbatore
Ottapalam,Kozhikode
Ottapalam,Madurai
Ottapalam,Bengaluru
Ottapalam,Tiruchirappalli
Ottapalam,Mangalore
Ottapalam,Thiruvananthapuram
Ottapalam,Kochi
Tirumichchiyur,Coimbatore
Tirumichchiyur,Chennai
Tirumichchiyur,Tirupati
Tirumichchiyur,Madurai
Tirumichchiyur,Bengaluru
Tirumichchiyur,Tiruchirappalli
Kavatavaram,Chennai
Kavatavaram,Tirupati
Kavatavaram,Visakhapatnam
Kavatavaram,Hyderabad
"Navi Kosadi",Mumbai
"Navi Kosadi",Pune
"Navi Kosadi",Rajkot
"Navi Kosadi",Ahmedabad
"Navi Kosadi",Indore
"Navi Kosadi",Vadodara
"Navi Kosadi",Aurangabad
Merbangchuba,Guwahati
Merbangchuba,Dibrugarh
Merbangchuba,Kolkata
Merbangchuba,Imphal
Moodbidri,Kozhikode
Moodbidri,Bengaluru
Moodbidri,Mangalore
"South 24 Parganas",Kolkata
"Mahalpur Choora",Dehradun
"Mahalpur Choora",Bhopal
"Mahalpur Choora",Lucknow
"Mahalpur Choora",Jaipur
"Mahalpur Choora","New Delhi"
Goilkera,Bhubaneshwar
Goilkera,Ranchi
Goilkera,Gaya
Goilkera,Kolkata
Ramachandrapuram,Visakhapatnam
Ramachandrapuram,Hyderabad
Karwandiya,Patna
Karwandiya,Ranchi
Karwandiya,Gaya
Karwandiya,Kolkata
Karwandiya,Varanasi
Kumily,Coimbatore
Kumily,Kozhikode
Kumily,Madurai
Kumily,Bengaluru
Kumily,Tiruchirappalli
Kumily,Thiruvananthapuram
Kumily,Kochi
Fatehpur(Nalanda),Patna
Fatehpur(Nalanda),Ranchi
Fatehpur(Nalanda),Gaya
Fatehpur(Nalanda),Kolkata
Fatehpur(Nalanda),Varanasi
"Chuchaila Kalan",Dehradun
"Chuchaila Kalan",Lucknow
"Chuchaila Kalan",Jaipur
"Chuchaila Kalan",Chandigarh
"Chuchaila Kalan","New Delhi"
Diplana,Amritsar
Diplana,Jammu
Diplana,Dehradun
Diplana,Jaipur
Diplana,Chandigarh
Diplana,"New Delhi"
Diplana,Jodhpur
"Tso Kar Lake",Amritsar
"Tso Kar Lake",Jammu
"Tso Kar Lake",Dehradun
"Tso Kar Lake",Leh
"Tso Kar Lake",Srinagar
"Tso Kar Lake",Chandigarh
"Tso Kar Lake","New Delhi"
"Raghunathpur(Dakshin Dinajpur)",Guwahati
"Raghunathpur(Dakshin Dinajpur)",Bagdogra
"Raghunathpur(Dakshin Dinajpur)",Patna
"Raghunathpur(Dakshin Dinajpur)",Agartala
"Raghunathpur(Dakshin Dinajpur)",Gaya
"Raghunathpur(Dakshin Dinajpur)",Kolkata
Karakavalasa,Visakhapatnam
Karakavalasa,Hyderabad
Narkatiaganj,Bagdogra
Narkatiaganj,Patna
Narkatiaganj,Lucknow
Narkatiaganj,Ranchi
Narkatiaganj,Gaya
Narkatiaganj,Kolkata
Narkatiaganj,Varanasi
Daporijo,Guwahati
Daporijo,Dibrugarh
Hindupur,Coimbatore
Hindupur,Chennai
Hindupur,Tirupati
Hindupur,Kozhikode
Hindupur,Bengaluru
Hindupur,Mangalore
"Amarda Road",Bhubaneshwar
"Amarda Road",Ranchi
"Amarda Road",Gaya
"Amarda Road",Kolkata
Valanchery,Coimbatore
Valanchery,Kozhikode
Valanchery,Madurai
Valanchery,Bengaluru
Valanchery,Tiruchirappalli
Valanchery,Mangalore
Valanchery,Thiruvananthapuram
Valanchery,Kochi
Ujire,Coimbatore
Ujire,Kozhikode
Ujire,Bengaluru
Ujire,Mangalore
Laimekuri,Dibrugarh
Indalvai,Hyderabad
Indalvai,Aurangabad
Indalvai,Nagpur
Shikaripara,Bagdogra
Shikaripara,Patna
Shikaripara,Agartala
Shikaripara,Ranchi
Shikaripara,Gaya
Shikaripara,Kolkata
Aigari,Udaipur
Aigari,Bhopal
Aigari,Jaipur
Aigari,Indore
Aigari,"New Delhi"
Gondal,Mumbai
Gondal,Rajkot
Gondal,Ahmedabad
Gondal,Vadodara
Velloor,Coimbatore
Velloor,Kozhikode
Velloor,Madurai
Velloor,Bengaluru
Velloor,Tiruchirappalli
Velloor,Thiruvananthapuram
Velloor,Kochi
Ratanpur(Jamui),Bagdogra
Ratanpur(Jamui),Patna
Ratanpur(Jamui),Ranchi
Ratanpur(Jamui),Gaya
Ratanpur(Jamui),Kolkata
Ratanpur(Jamui),Varanasi
Jewargi,Pune
Jewargi,Hyderabad
Jewargi,Dabolim
Jewargi,Aurangabad
Ajhuwa,Lucknow
Ajhuwa,"New Delhi"
Ajhuwa,Varanasi
"Charkhi Dadri",Dehradun
"Charkhi Dadri",Jaipur
"Charkhi Dadri",Chandigarh
"Charkhi Dadri","New Delhi"
Sircaim,Mumbai
Sircaim,Dabolim
Dabli,Mumbai
Dabli,Udaipur
Dabli,Bhopal
Dabli,Pune
Dabli,Ahmedabad
Dabli,Indore
Dabli,Vadodara
Dabli,Aurangabad
Kandalur,Coimbatore
Kandalur,Kozhikode
Kandalur,Madurai
Kandalur,Bengaluru
Kandalur,Tiruchirappalli
Kandalur,Thiruvananthapuram
Kandalur,Kochi
Samaguri,Guwahati
Samaguri,Dibrugarh
Samaguri,Agartala
Samaguri,Kolkata
Samaguri,Imphal
Charesbari,Guwahati
Charesbari,Bagdogra
Charesbari,Kolkata
Gidderbaha,Amritsar
Gidderbaha,Jammu
Gidderbaha,Dehradun
Gidderbaha,Jaipur
Gidderbaha,Chandigarh
Gidderbaha,"New Delhi"
Kharkharee,Patna
Kharkharee,Ranchi
Kharkharee,Gaya
Kharkharee,Kolkata
Gajendragadh,Tirupati
Gajendragadh,Kozhikode
Gajendragadh,Pune
Gajendragadh,Hyderabad
Gajendragadh,Bengaluru
Gajendragadh,Dabolim
Gajendragadh,Mangalore
Gajendragadh,Aurangabad
Phulwartanr,Patna
Phulwartanr,Ranchi
Phulwartanr,Gaya
Phulwartanr,Kolkata
Osian,Udaipur
Osian,Jaipur
Osian,"New Delhi"
Osian,Jodhpur
Putlacheruvu,Chennai
Putlacheruvu,Tirupati
Putlacheruvu,Visakhapatnam
Putlacheruvu,Hyderabad
Khangarh,Amritsar
Khangarh,Jammu
Khangarh,Dehradun
Khangarh,Chandigarh
Khangarh,"New Delhi"
Satrahi,Lucknow
Satrahi,"New Delhi"
Satrahi,Varanasi
Chotila,Mumbai
Chotila,Udaipur
Chotila,Rajkot
Chotila,Ahmedabad
Chotila,Vadodara
Ullur,Kozhikode
Ullur,Bengaluru
Ullur,Dabolim
Ullur,Mangalore
Chandan(Banka),Bagdogra
Chandan(Banka),Patna
Chandan(Banka),Ranchi
Chandan(Banka),Gaya
Chandan(Banka),Kolkata
Chandan(Banka),Varanasi
"Jalalpur Talluque Baheti",Dehradun
"Jalalpur Talluque Baheti",Lucknow
"Jalalpur Talluque Baheti","New Delhi"
Kallal,Coimbatore
Kallal,Madurai
Kallal,Bengaluru
Kallal,Tiruchirappalli
Kallal,Thiruvananthapuram
Kallal,Kochi
Kanteipali,Raipur
Kanteipali,Visakhapatnam
Kanteipali,Bhubaneshwar
Kanteipali,Ranchi
Kanteipali,Gaya
Kanteipali,Kolkata
Kanteipali,Varanasi
Mahammadabad,Bhubaneshwar
Mahammadabad,Ranchi
Mahammadabad,Kolkata
"Bhalojala Halt(Amritsar)",Amritsar
"Bhalojala Halt(Amritsar)",Jammu
"Bhalojala Halt(Amritsar)",Chandigarh
"Bhalojala Halt(Amritsar)","New Delhi"
Almapur,Lucknow
Almapur,"New Delhi"
Sheikhupur,Dehradun
Sheikhupur,Lucknow
Sheikhupur,Jaipur
Sheikhupur,Chandigarh
Sheikhupur,"New Delhi"
Badalpura,Mumbai
Badalpura,Udaipur
Badalpura,Rajkot
Badalpura,Ahmedabad
Badalpura,Vadodara
Indargarh,Udaipur
Indargarh,Bhopal
Indargarh,Jaipur
Indargarh,Indore
Indargarh,"New Delhi"
Indargarh,Jodhpur
Mankar,Bagdogra
Mankar,Patna
Mankar,Ranchi
Mankar,Gaya
Mankar,Kolkata
Motihari,Bagdogra
Motihari,Patna
Motihari,Gaya
Motihari,Kolkata
Motihari,Varanasi
Warthi,Raipur
Warthi,Hyderabad
Warthi,Nagpur
"Gangapur(Sawai Madhopur)",Jaipur
"Gangapur(Sawai Madhopur)","New Delhi"
Urdauli,Lucknow
Urdauli,"New Delhi"
Ismaila--B,Dehradun
Ismaila--B,Jaipur
Ismaila--B,Chandigarh
Ismaila--B,"New Delhi"
Lamta,Raipur
Lamta,Bhopal
Lamta,Hyderabad
Lamta,Nagpur
Naugaon,Dehradun
Naugaon,Udaipur
Naugaon,Bhopal
Naugaon,Lucknow
Naugaon,Jaipur
Naugaon,Indore
Naugaon,"New Delhi"
Naugaon,Varanasi
Harnahalli,Coimbatore
Harnahalli,Kozhikode
Harnahalli,Bengaluru
Harnahalli,Dabolim
Harnahalli,Mangalore
Dudahi,Bagdogra
Dudahi,Patna
Dudahi,Lucknow
Dudahi,Ranchi
Dudahi,Gaya
Dudahi,Kolkata
Dudahi,Varanasi
Beninagar,Bagdogra
Beninagar,Patna
Beninagar,Agartala
Beninagar,Ranchi
Beninagar,Gaya
Beninagar,Kolkata
Azimganj,Guwahati
Azimganj,Bagdogra
Azimganj,Patna
Azimganj,Agartala
Azimganj,Ranchi
Azimganj,Gaya
Azimganj,Kolkata
Digras,Mumbai
Digras,Pune
Digras,Hyderabad
Digras,Aurangabad
Digras,Nagpur
"Garhi Jakhoda",Dehradun
"Garhi Jakhoda",Bhopal
"Garhi Jakhoda",Lucknow
"Garhi Jakhoda",Jaipur
"Garhi Jakhoda","New Delhi"
Kareli,Raipur
Kareli,Bhopal
Kareli,Hyderabad
Kareli,Indore
Kareli,Nagpur
Dinanagar,Amritsar
Dinanagar,Jammu
Dinanagar,Dehradun
Dinanagar,Leh
Dinanagar,Srinagar
Dinanagar,Chandigarh
Dinanagar,"New Delhi"
Karamchedu,Chennai
Karamchedu,Tirupati
Karamchedu,Visakhapatnam
Karamchedu,Hyderabad
Karamchedu,Bengaluru
"Missamora Bagicha",Guwahati
"Missamora Bagicha",Dibrugarh
"Missamora Bagicha",Kolkata
"Missamora Bagicha",Imphal
Pariharpur,Bagdogra
Pariharpur,Patna
Pariharpur,Bhubaneshwar
Pariharpur,Agartala
Pariharpur,Ranchi
Pariharpur,Gaya
Pariharpur,Kolkata
Tantithaiya,Mumbai
Tantithaiya,Pune
Tantithaiya,Rajkot
Tantithaiya,Ahmedabad
Tantithaiya,Indore
Tantithaiya,Vadodara
Tantithaiya,Aurangabad
Bareth,Bhopal
Bareth,Indore
Bareth,"New Delhi"
Bareth,Nagpur
Raver,Mumbai
Raver,Bhopal
Raver,Pune
Raver,Ahmedabad
Raver,Indore
Raver,Vadodara
Raver,Aurangabad
Raver,Nagpur
Bhainslana,Jaipur
Bhainslana,"New Delhi"
Bhainslana,Jodhpur
Tagadi,Mumbai
Tagadi,Udaipur
Tagadi,Rajkot
Tagadi,Ahmedabad
Tagadi,Vadodara
Challakere,Coimbatore
Challakere,Chennai
Challakere,Tirupati
Challakere,Kozhikode
Challakere,Hyderabad
Challakere,Bengaluru
Challakere,Dabolim
Challakere,Mangalore
Nira,Mumbai
Nira,Pune
Nira,Dabolim
Nira,Aurangabad
Magarpur,Bhopal
Magarpur,Lucknow
Magarpur,Jaipur
Magarpur,Indore
Magarpur,"New Delhi"
Magarpur,Varanasi
Magarpur,Nagpur
Kudni,Amritsar
Kudni,Jammu
Kudni,Dehradun
Kudni,Jaipur
Kudni,Chandigarh
Kudni,"New Delhi"
Padriganj,Raipur
Padriganj,Bhopal
Padriganj,Hyderabad
Padriganj,Nagpur
Lakhiya,Dehradun
Lakhiya,Udaipur
Lakhiya,Bhopal
Lakhiya,Lucknow
Lakhiya,Jaipur
Lakhiya,Indore
Lakhiya,"New Delhi"
Lakhiya,Varanasi
Dibrugarh,Dibrugarh
"Merta Road",Udaipur
"Merta Road",Jaipur
"Merta Road","New Delhi"
"Merta Road",Jodhpur
"Mallu Pota",Amritsar
"Mallu Pota",Jammu
"Mallu Pota",Dehradun
"Mallu Pota",Srinagar
"Mallu Pota",Chandigarh
"Mallu Pota","New Delhi"
Dharapuram,Coimbatore
Dharapuram,Kozhikode
Dharapuram,Madurai
Dharapuram,Bengaluru
Dharapuram,Tiruchirappalli
Dharapuram,Thiruvananthapuram
Dharapuram,Kochi
Challavaripalle,Coimbatore
Challavaripalle,Chennai
Challavaripalle,Tirupati
Challavaripalle,Kozhikode
Challavaripalle,Hyderabad
Challavaripalle,Bengaluru
Challavaripalle,Dabolim
Challavaripalle,Mangalore
"Pilu Khera",Amritsar
"Pilu Khera",Dehradun
"Pilu Khera",Jaipur
"Pilu Khera",Chandigarh
"Pilu Khera","New Delhi"
Savda,Mumbai
Savda,Bhopal
Savda,Pune
Savda,Ahmedabad
Savda,Indore
Savda,Vadodara
Savda,Aurangabad
Savda,Nagpur
"Subrahmanya Road(Raichur)",Coimbatore
"Subrahmanya Road(Raichur)",Kozhikode
"Subrahmanya Road(Raichur)",Bengaluru
"Subrahmanya Road(Raichur)",Mangalore
"Subrahmanya Road(Raichur)",Kochi
"Kovilpatti Bypass",Coimbatore
"Kovilpatti Bypass",Madurai
"Kovilpatti Bypass",Bengaluru
"Kovilpatti Bypass",Tiruchirappalli
"Kovilpatti Bypass",Thiruvananthapuram
"Kovilpatti Bypass",Kochi
"Faridaha Halt",Patna
"Faridaha Halt",Lucknow
"Faridaha Halt",Gaya
"Faridaha Halt",Kolkata
"Faridaha Halt",Varanasi
Kayavarohan,Mumbai
Kayavarohan,Rajkot
Kayavarohan,Ahmedabad
Kayavarohan,Vadodara
"Birang Khera",Amritsar
"Birang Khera",Jammu
"Birang Khera",Dehradun
"Birang Khera",Jaipur
"Birang Khera",Chandigarh
"Birang Khera","New Delhi"
"Birang Khera",Jodhpur
Buramara,Patna
Buramara,Bhubaneshwar
Buramara,Ranchi
Buramara,Gaya
Buramara,Kolkata
Murdawa,Udaipur
Murdawa,Jaipur
Murdawa,"New Delhi"
Murdawa,Jodhpur
Maharajpura,Udaipur
Maharajpura,Jaipur
Maharajpura,"New Delhi"
Maharajpura,Jodhpur
Vedanthangal,Chennai
Vedanthangal,Tirupati
Vedanthangal,Bengaluru
Vedanthangal,Tiruchirappalli
Maharajpur,Guwahati
Maharajpur,Bagdogra
Maharajpur,Patna
Maharajpur,Agartala
Maharajpur,Ranchi
Maharajpur,Gaya
Maharajpur,Kolkata
"Bari Sadri",Udaipur
"Bari Sadri",Bhopal
"Bari Sadri",Jaipur
"Bari Sadri",Ahmedabad
"Bari Sadri",Indore
"Bari Sadri","New Delhi"
"Bari Sadri",Vadodara
"Bari Sadri",Jodhpur
Tawang,Guwahati
Tawang,Bagdogra
Tawang,Dibrugarh
Tawang,Kolkata
Tawang,Imphal
Kanjikode,Coimbatore
Kanjikode,Kozhikode
Kanjikode,Madurai
Kanjikode,Bengaluru
Kanjikode,Tiruchirappalli
Kanjikode,Thiruvananthapuram
Kanjikode,Kochi
Benapole,Agartala
Benapole,Kolkata
Ketugram,Bagdogra
Ketugram,Patna
Ketugram,Agartala
Ketugram,Ranchi
Ketugram,Gaya
Ketugram,Kolkata
Mandapet,Visakhapatnam
Mandapet,Hyderabad
"Dedaura Khur",Lucknow
"Dedaura Khur","New Delhi"
Malia(Hooghly),Kolkata
Narcha,Bagdogra
Narcha,Patna
Narcha,Agartala
Narcha,Ranchi
Narcha,Gaya
Narcha,Kolkata
Narcha,Varanasi
"Karnala Fort",Mumbai
"Karnala Fort",Pune
"Karnala Fort",Aurangabad
Khargone,Mumbai
Khargone,Bhopal
Khargone,Indore
Khargone,Vadodara
Khargone,Aurangabad
Tummalcherevu,Chennai
Tummalcherevu,Tirupati
Tummalcherevu,Visakhapatnam
Tummalcherevu,Hyderabad
"Alangulam (Tirunelveli)",Coimbatore
"Alangulam (Tirunelveli)",Madurai
"Alangulam (Tirunelveli)",Bengaluru
"Alangulam (Tirunelveli)",Tiruchirappalli
"Alangulam (Tirunelveli)",Thiruvananthapuram
"Alangulam (Tirunelveli)",Kochi
"Dachigam National Park",Jammu
"Dachigam National Park",Leh
"Dachigam National Park",Srinagar
"Dachigam National Park","New Delhi"
Lakhisarai,Bagdogra
Lakhisarai,Patna
Lakhisarai,Ranchi
Lakhisarai,Gaya
Lakhisarai,Kolkata
Lakhisarai,Varanasi
"Pin Parvati Pass",Amritsar
"Pin Parvati Pass",Jammu
"Pin Parvati Pass",Dehradun
"Pin Parvati Pass",Leh
"Pin Parvati Pass",Srinagar
"Pin Parvati Pass",Chandigarh
"Pin Parvati Pass","New Delhi"
Tiruvallur,Chennai
Tiruvallur,Tirupati
Tiruvallur,Bengaluru
Pampore,Amritsar
Pampore,Jammu
Pampore,Leh
Pampore,Srinagar
Pampore,"New Delhi"
Kiriburu,Bhubaneshwar
Kiriburu,Ranchi
Kiriburu,Gaya
Kiriburu,Kolkata
Sonaru,Patna
Sonaru,Ranchi
Sonaru,Gaya
Sonaru,Kolkata
Sonaru,Varanasi
Nathang,Bhubaneshwar
Nathang,Kolkata
"Fateh Singhwala",Amritsar
"Fateh Singhwala",Jammu
"Fateh Singhwala",Dehradun
"Fateh Singhwala",Jaipur
"Fateh Singhwala",Chandigarh
"Fateh Singhwala","New Delhi"
"Fateh Singhwala",Jodhpur
Sarangpur(Rajgarh),Udaipur
Sarangpur(Rajgarh),Bhopal
Sarangpur(Rajgarh),Indore
Sarangpur(Rajgarh),"New Delhi"
"K. Thoppur R F",Coimbatore
"K. Thoppur R F",Chennai
"K. Thoppur R F",Tirupati
"K. Thoppur R F",Kozhikode
"K. Thoppur R F",Madurai
"K. Thoppur R F",Bengaluru
"K. Thoppur R F",Tiruchirappalli
"K. Thoppur R F",Mangalore
"K. Thoppur R F",Kochi
Jaswantpura,Jaipur
Jaswantpura,"New Delhi"
Jaswantpura,Jodhpur
Narajmarthapur,Bhubaneshwar
Narajmarthapur,Kolkata
Gurdaspur,Amritsar
Gurdaspur,Jammu
Gurdaspur,Dehradun
Gurdaspur,Leh
Gurdaspur,Srinagar
Gurdaspur,Chandigarh
Gurdaspur,"New Delhi"
Porbandar,Mumbai
Porbandar,Rajkot
Porbandar,Ahmedabad
Porbandar,Vadodara
Sonari,Dibrugarh
Sonari,Imphal
Pipalamunda,Raipur
Pipalamunda,Visakhapatnam
Pipalamunda,Bhubaneshwar
Pipalamunda,Ranchi
Pipalamunda,Kolkata
Dhand,Amritsar
Dhand,Dehradun
Dhand,Jaipur
Dhand,Chandigarh
Dhand,"New Delhi"
"Gandrapara Tea Garden",Guwahati
"Gandrapara Tea Garden",Bagdogra
"Gandrapara Tea Garden",Kolkata
Dhana,Dehradun
Dhana,Bhopal
Dhana,Lucknow
Dhana,Jaipur
Dhana,"New Delhi"
Badesron,Amritsar
Badesron,Jammu
Badesron,Dehradun
Badesron,Chandigarh
Badesron,"New Delhi"
Netra,Mumbai
Netra,Rajkot
Netra,Ahmedabad
Netra,Vadodara
Killianwali,Amritsar
Killianwali,Jammu
Killianwali,Dehradun
Killianwali,Jaipur
Killianwali,Chandigarh
Killianwali,"New Delhi"
"Harishanker Road",Raipur
"Harishanker Road",Visakhapatnam
"Harishanker Road",Bhubaneshwar
"Harishanker Road",Hyderabad
"Mokameh Khas",Bagdogra
"Mokameh Khas",Patna
"Mokameh Khas",Ranchi
"Mokameh Khas",Gaya
"Mokameh Khas",Kolkata
"Mokameh Khas",Varanasi
Amta,Kolkata
Bangarmau,Lucknow
Bangarmau,"New Delhi"
Beawar,Udaipur
Beawar,Jaipur
Beawar,"New Delhi"
Beawar,Jodhpur
Kumarghat,Guwahati
Kumarghat,Agartala
Kumarghat,Kolkata
Kumarghat,Imphal
Lakwa,Dibrugarh
Lakwa,Imphal
Manikpur(Datia),Udaipur
Manikpur(Datia),Bhopal
Manikpur(Datia),Lucknow
Manikpur(Datia),Jaipur
Manikpur(Datia),Indore
Manikpur(Datia),"New Delhi"
Manikpur(Datia),Varanasi
Manikpur(Datia),Nagpur
Maghar,Patna
Maghar,Lucknow
Maghar,Gaya
Maghar,"New Delhi"
Maghar,Varanasi
Jhulasan,Mumbai
Jhulasan,Udaipur
Jhulasan,Rajkot
Jhulasan,Ahmedabad
Jhulasan,Vadodara
Amarkantak,Raipur
Amarkantak,Ranchi
Amarkantak,Gaya
Amarkantak,Kolkata
Amarkantak,Varanasi
Amarkantak,Nagpur
Demai,Mumbai
Demai,Udaipur
Demai,Rajkot
Demai,Ahmedabad
Demai,Indore
Demai,Vadodara
Rudranath,Dehradun
Rudranath,Chandigarh
Rudranath,"New Delhi"
Tadepalli,Chennai
Tadepalli,Tirupati
Tadepalli,Visakhapatnam
Tadepalli,Hyderabad
Nawadih(Deoghar),Bagdogra
Nawadih(Deoghar),Patna
Nawadih(Deoghar),Ranchi
Nawadih(Deoghar),Gaya
Nawadih(Deoghar),Kolkata
Nawadih(Deoghar),Varanasi
Manikpur,Raipur
Manikpur,Patna
Manikpur,Bhopal
Manikpur,Lucknow
Manikpur,Gaya
Manikpur,"New Delhi"
Manikpur,Varanasi
Gadhshisha,Mumbai
Gadhshisha,Rajkot
Gadhshisha,Ahmedabad
Gadhshisha,Vadodara
Bordi(Dahod),Mumbai
Bordi(Dahod),Udaipur
Bordi(Dahod),Bhopal
Bordi(Dahod),Rajkot
Bordi(Dahod),Ahmedabad
Bordi(Dahod),Indore
Bordi(Dahod),Vadodara
Bordi(Dahod),Aurangabad
Anupgarh,Amritsar
Anupgarh,Jammu
Anupgarh,Dehradun
Anupgarh,Jaipur
Anupgarh,Chandigarh
Anupgarh,"New Delhi"
Anupgarh,Jodhpur
Mukuria,Bagdogra
Mukuria,Patna
Mukuria,Ranchi
Mukuria,Gaya
Mukuria,Kolkata
Kadayam,Coimbatore
Kadayam,Madurai
Kadayam,Bengaluru
